weather_date,zip_code,city,state,precipitation_mm,max_wind_kmh,max_temp_c,min_temp_c,weather_code,severity
01/01/2025,43215,Columbus,OH,1.1,50.8,2.8,-1.3,73,moderate
01/01/2025,46204,Indianapolis,IN,0.2,56.2,1.9,-0.8,71,moderate
01/01/2025,60601,Chicago,IL,0.1,52.9,0.8,-3,71,moderate
02/01/2025,43215,Columbus,OH,0,46.8,1.8,-2.3,3,moderate
02/01/2025,46204,Indianapolis,IN,0.3,35.3,3.2,-2.7,71,calm
02/01/2025,60601,Chicago,IL,0.2,40,-0.3,-4.2,71,calm
03/01/2025,43215,Columbus,OH,2.4,51.8,0.4,-5.6,73,moderate
03/01/2025,46204,Indianapolis,IN,1.1,44.6,0.9,-6.3,73,moderate
03/01/2025,60601,Chicago,IL,0,49.3,-3,-6.9,3,moderate
04/01/2025,43215,Columbus,OH,0.1,40.7,-5.9,-10.6,71,moderate
04/01/2025,46204,Indianapolis,IN,0,38.2,-3.7,-9.4,3,calm
04/01/2025,60601,Chicago,IL,0,36.7,-5.1,-10.9,3,calm
05/01/2025,43215,Columbus,OH,2.9,23,-4.4,-12,73,calm
05/01/2025,46204,Indianapolis,IN,7,39.6,-4.8,-6.9,73,calm
05/01/2025,60601,Chicago,IL,0.4,43.2,-2.3,-9,71,moderate
06/01/2025,43215,Columbus,OH,7.7,54.7,-2.4,-6.4,75,moderate
06/01/2025,46204,Indianapolis,IN,3.3,54.4,-4,-6.2,73,moderate
06/01/2025,60601,Chicago,IL,3.2,66.2,-0.9,-4.1,73,severe
07/01/2025,43215,Columbus,OH,0,36,-4.5,-10.2,3,calm
07/01/2025,46204,Indianapolis,IN,0,23,-4,-11.6,3,calm
07/01/2025,60601,Chicago,IL,0,36,-4.1,-8.6,3,calm
08/01/2025,43215,Columbus,OH,0.7,30.2,-4.7,-7.8,71,calm
08/01/2025,46204,Indianapolis,IN,0,21.2,-6.7,-11.8,3,calm
08/01/2025,60601,Chicago,IL,0,25.9,-4.1,-10.2,3,calm
09/01/2025,43215,Columbus,OH,0,22,-5.9,-13.1,2,calm
09/01/2025,46204,Indianapolis,IN,0,16.9,-10.1,-18,3,extreme_cold
09/01/2025,60601,Chicago,IL,0,38.5,-3.8,-11.6,3,calm
10/01/2025,43215,Columbus,OH,3.2,19.4,-5.8,-14.8,73,calm
10/01/2025,46204,Indianapolis,IN,7,22.3,-4.6,-13.4,73,calm
10/01/2025,60601,Chicago,IL,4,34.6,-2,-6.6,73,calm
11/01/2025,43215,Columbus,OH,1.5,30.2,-1.8,-8.9,73,calm
11/01/2025,46204,Indianapolis,IN,0.2,29.9,-2.2,-6.1,71,calm
11/01/2025,60601,Chicago,IL,0,28.4,-0.9,-6,3,calm
12/01/2025,43215,Columbus,OH,0,36.4,1.5,-11.9,3,calm
12/01/2025,46204,Indianapolis,IN,0,38.5,0.7,-4.8,3,calm
12/01/2025,60601,Chicago,IL,2.1,49.7,1.5,-4.1,73,moderate
13/01/2025,43215,Columbus,OH,0,30.6,1.5,-11.4,3,calm
13/01/2025,46204,Indianapolis,IN,0,34.2,-1.1,-12.9,3,calm
13/01/2025,60601,Chicago,IL,0,44.6,-4.7,-12.7,3,moderate
14/01/2025,43215,Columbus,OH,0.9,41,-6.1,-16.4,71,extreme_cold
14/01/2025,46204,Indianapolis,IN,0.2,52.2,-5.9,-15.5,71,extreme_cold
14/01/2025,60601,Chicago,IL,1.4,49,-9,-12.9,73,moderate
15/01/2025,43215,Columbus,OH,0,20.5,-9.4,-18.6,3,extreme_cold
15/01/2025,46204,Indianapolis,IN,0,28.1,-7.8,-19.5,3,extreme_cold
15/01/2025,60601,Chicago,IL,0.1,43.2,-8.4,-15.7,71,extreme_cold
16/01/2025,43215,Columbus,OH,1.4,41.4,-1,-11.1,73,moderate
16/01/2025,46204,Indianapolis,IN,0,44.3,0.1,-10.2,3,moderate
16/01/2025,60601,Chicago,IL,0.4,43.2,2.2,-8,71,moderate
17/01/2025,43215,Columbus,OH,0,32,1.6,-5.8,3,calm
17/01/2025,46204,Indianapolis,IN,0.8,37.8,4.1,-5.1,53,calm
17/01/2025,60601,Chicago,IL,0,62.3,5.1,-4.8,3,severe
18/01/2025,43215,Columbus,OH,4.4,40.7,3.7,-1.3,71,moderate
18/01/2025,46204,Indianapolis,IN,6.5,43.9,4,-3.6,75,moderate
18/01/2025,60601,Chicago,IL,0,61.2,3.7,-6.9,3,severe
19/01/2025,43215,Columbus,OH,0.7,46.8,-1.8,-10.2,73,moderate
19/01/2025,46204,Indianapolis,IN,1,39.6,-4,-15.6,73,extreme_cold
19/01/2025,60601,Chicago,IL,0,43.2,-8.1,-16.1,3,extreme_cold
20/01/2025,43215,Columbus,OH,0,46.1,-11.2,-16.9,3,extreme_cold
20/01/2025,46204,Indianapolis,IN,0,32,-12.6,-19.5,3,extreme_cold
20/01/2025,60601,Chicago,IL,0,54,-11.7,-18.5,3,extreme_cold
21/01/2025,43215,Columbus,OH,0.1,39.2,-11.1,-18,71,extreme_cold
21/01/2025,46204,Indianapolis,IN,0,34.9,-13.9,-20.7,3,extreme_cold
21/01/2025,60601,Chicago,IL,0,45.7,-15.4,-21,3,extreme_cold
22/01/2025,43215,Columbus,OH,0,29.9,-8.8,-20,3,extreme_cold
22/01/2025,46204,Indianapolis,IN,0,34.6,-7.3,-21,3,extreme_cold
22/01/2025,60601,Chicago,IL,0.8,59.4,-4.9,-18.2,71,extreme_cold
23/01/2025,43215,Columbus,OH,0.4,41.4,-1.5,-11.2,71,moderate
23/01/2025,46204,Indianapolis,IN,0.4,39.6,-1.5,-9.9,71,calm
23/01/2025,60601,Chicago,IL,0.9,43.9,-4.2,-12.9,71,moderate
24/01/2025,43215,Columbus,OH,0,30.6,-5.2,-11.4,3,calm
24/01/2025,46204,Indianapolis,IN,0,27.4,-7.3,-16.2,3,extreme_cold
24/01/2025,60601,Chicago,IL,0,36.4,-7.1,-16.5,3,extreme_cold
25/01/2025,43215,Columbus,OH,0,37.8,2,-10.4,3,calm
25/01/2025,46204,Indianapolis,IN,0,29.9,2.2,-9.2,3,calm
25/01/2025,60601,Chicago,IL,0,46.8,2.8,-6.7,3,moderate
26/01/2025,43215,Columbus,OH,0,23.4,1.5,-3.2,3,calm
26/01/2025,46204,Indianapolis,IN,0,25.9,0.8,-6.2,3,calm
26/01/2025,60601,Chicago,IL,0,41,-1.1,-7.9,3,moderate
27/01/2025,43215,Columbus,OH,0,44.3,0.9,-7.9,3,moderate
27/01/2025,46204,Indianapolis,IN,0,44.6,0,-10.4,3,moderate
27/01/2025,60601,Chicago,IL,0,55.1,4.2,-7.3,3,moderate
28/01/2025,43215,Columbus,OH,0,46.4,4.4,-2,3,moderate
28/01/2025,46204,Indianapolis,IN,0,46.8,5.3,-2.5,2,moderate
28/01/2025,60601,Chicago,IL,0,60.1,6.8,-2.6,3,severe
29/01/2025,43215,Columbus,OH,0,51.8,6.3,-1,2,moderate
29/01/2025,46204,Indianapolis,IN,0,41,6.3,0.2,2,moderate
29/01/2025,60601,Chicago,IL,0,46.8,6.4,0.5,3,moderate
30/01/2025,43215,Columbus,OH,3.1,23.4,7.2,-2.9,61,calm
30/01/2025,46204,Indianapolis,IN,2,29.5,7.1,-1.1,53,calm
30/01/2025,60601,Chicago,IL,15.9,42.8,8.4,-2.4,65,moderate
31/01/2025,43215,Columbus,OH,7.6,39.6,12.7,2.8,61,calm
31/01/2025,46204,Indianapolis,IN,1.8,45.4,12.6,2.7,51,moderate
31/01/2025,60601,Chicago,IL,30.8,54.7,4.2,1,63,severe
01/02/2025,43215,Columbus,OH,0,41.4,2,-2.7,3,moderate
01/02/2025,46204,Indianapolis,IN,0,42.1,3.4,-2.2,3,moderate
01/02/2025,60601,Chicago,IL,0,43.2,0.9,-2.1,3,moderate
02/02/2025,43215,Columbus,OH,0.1,33.5,9.9,-3.1,51,calm
02/02/2025,46204,Indianapolis,IN,0,41,11.2,-0.9,3,moderate
02/02/2025,60601,Chicago,IL,0.5,39.2,8.8,-0.6,71,calm
03/02/2025,43215,Columbus,OH,0,36.4,16.5,-0.1,3,calm
03/02/2025,46204,Indianapolis,IN,0,38.5,16.9,3.9,3,calm
03/02/2025,60601,Chicago,IL,0,49,7.2,1.2,3,moderate
04/02/2025,43215,Columbus,OH,0,40.7,6.2,-1.4,3,moderate
04/02/2025,46204,Indianapolis,IN,0,43.2,5.3,-0.9,3,moderate
04/02/2025,60601,Chicago,IL,0,49.7,0.9,-4.7,3,moderate
05/02/2025,43215,Columbus,OH,0.8,32,0.9,-3,51,calm
05/02/2025,46204,Indianapolis,IN,6.2,33.5,1.4,-1.9,63,calm
05/02/2025,60601,Chicago,IL,0.9,41.4,-0.2,-3.8,71,moderate
06/02/2025,43215,Columbus,OH,10.5,41.8,7.9,-0.3,63,moderate
06/02/2025,46204,Indianapolis,IN,1.5,41.4,5.7,-0.6,51,moderate
06/02/2025,60601,Chicago,IL,1.1,56.9,2.7,-1.2,71,moderate
07/02/2025,43215,Columbus,OH,0,32,1.9,-2.7,3,calm
07/02/2025,46204,Indianapolis,IN,0,30.6,2.5,-3.3,3,calm
07/02/2025,60601,Chicago,IL,0,47.9,-0.7,-7.8,3,moderate
08/02/2025,43215,Columbus,OH,13.4,36,3.8,-2.2,65,moderate
08/02/2025,46204,Indianapolis,IN,8.1,37.1,5.1,-0.3,63,calm
08/02/2025,60601,Chicago,IL,0.4,33.1,0.2,-2.5,71,calm
09/02/2025,43215,Columbus,OH,0,34.2,1.5,-2.2,3,calm
09/02/2025,46204,Indianapolis,IN,0,34.6,0.2,-1.9,3,calm
09/02/2025,60601,Chicago,IL,0,35.3,-0.9,-4.5,3,calm
10/02/2025,43215,Columbus,OH,0,25.2,2.9,-4.6,3,calm
10/02/2025,46204,Indianapolis,IN,0,15.5,2.2,-5.9,3,calm
10/02/2025,60601,Chicago,IL,0,23.8,0.1,-8.6,3,calm
11/02/2025,43215,Columbus,OH,1.4,25.9,1.5,-1.4,71,calm
11/02/2025,46204,Indianapolis,IN,0,34.6,2.9,-1,3,calm
11/02/2025,60601,Chicago,IL,0.4,46.1,-2.8,-4.4,71,moderate
12/02/2025,43215,Columbus,OH,1.7,36,4.2,-1,71,calm
12/02/2025,46204,Indianapolis,IN,5.2,37.4,1.9,-1.5,61,calm
12/02/2025,60601,Chicago,IL,8.9,53.3,-2.6,-4.1,75,moderate
13/02/2025,43215,Columbus,OH,7.8,49,5.5,-5.8,63,moderate
13/02/2025,46204,Indianapolis,IN,1.5,44.6,-0.3,-8.5,73,moderate
13/02/2025,60601,Chicago,IL,0.9,42.8,-2.8,-14.6,71,moderate
14/02/2025,43215,Columbus,OH,0,32.8,0,-10.1,3,calm
14/02/2025,46204,Indianapolis,IN,0.1,33.8,1.5,-11.4,71,calm
14/02/2025,60601,Chicago,IL,4.9,38.2,-3.8,-18.1,75,extreme_cold
15/02/2025,43215,Columbus,OH,17,39.2,4.3,-0.9,73,moderate
15/02/2025,46204,Indianapolis,IN,16.8,37.1,5.4,0.2,73,moderate
15/02/2025,60601,Chicago,IL,0,40,-0.2,-3.3,3,calm
16/02/2025,43215,Columbus,OH,37.9,58.7,3.8,-4.5,75,severe
16/02/2025,46204,Indianapolis,IN,12.8,57.2,1.9,-6.2,75,moderate
16/02/2025,60601,Chicago,IL,0.8,50,-1.3,-11.6,71,moderate
17/02/2025,43215,Columbus,OH,0,44.6,-4.6,-11.4,3,moderate
17/02/2025,46204,Indianapolis,IN,0,39.6,-7,-14.6,3,calm
17/02/2025,60601,Chicago,IL,0,43.2,-12.6,-17.4,3,extreme_cold
18/02/2025,43215,Columbus,OH,0,25.6,-9.4,-14.2,3,calm
18/02/2025,46204,Indianapolis,IN,0.5,28.4,-10.1,-14.6,71,calm
18/02/2025,60601,Chicago,IL,0,32.8,-14.3,-21.9,3,extreme_cold
19/02/2025,43215,Columbus,OH,0.7,22.3,-6.8,-11.2,71,calm
19/02/2025,46204,Indianapolis,IN,1.9,27.4,-7.8,-11.4,71,calm
19/02/2025,60601,Chicago,IL,0.1,29.9,-11.4,-16.2,71,extreme_cold
20/02/2025,43215,Columbus,OH,1.4,44.6,-7,-10.4,71,moderate
20/02/2025,46204,Indianapolis,IN,0.3,31,-8.8,-15.7,71,extreme_cold
20/02/2025,60601,Chicago,IL,0,32.8,-7.7,-16.2,3,extreme_cold
21/02/2025,43215,Columbus,OH,0,33.8,-2.2,-8.4,3,calm
21/02/2025,46204,Indianapolis,IN,0,19.8,-3.5,-14.6,1,calm
21/02/2025,60601,Chicago,IL,0,27.7,-4.6,-12.6,0,calm
22/02/2025,43215,Columbus,OH,0,27.4,-0.6,-11.9,3,calm
22/02/2025,46204,Indianapolis,IN,0,28.1,0.7,-10.9,3,calm
22/02/2025,60601,Chicago,IL,0,36.7,-1.1,-10,3,calm
23/02/2025,43215,Columbus,OH,0,30.6,4.3,-8.3,3,calm
23/02/2025,46204,Indianapolis,IN,0,31.3,7.1,-6.3,2,calm
23/02/2025,60601,Chicago,IL,0,32.4,4.9,-5.4,3,calm
24/02/2025,43215,Columbus,OH,0,39.2,9.9,-2.2,3,calm
24/02/2025,46204,Indianapolis,IN,0,41.8,10.3,-0.1,3,moderate
24/02/2025,60601,Chicago,IL,0.3,50.8,11.4,2.7,51,moderate
25/02/2025,43215,Columbus,OH,2.7,38.5,14.4,1.7,55,calm
25/02/2025,46204,Indianapolis,IN,1.7,28.8,13.9,0.9,53,calm
25/02/2025,60601,Chicago,IL,2.1,27.4,10.6,1.9,61,calm
26/02/2025,43215,Columbus,OH,8.6,32,12.9,-2.1,63,calm
26/02/2025,46204,Indianapolis,IN,3.3,35.6,15.1,-0.3,61,calm
26/02/2025,60601,Chicago,IL,1.3,36.4,8.1,1.4,53,calm
27/02/2025,43215,Columbus,OH,4.3,47.5,10.6,2.4,61,moderate
27/02/2025,46204,Indianapolis,IN,0.2,64.4,11.7,2.5,51,severe
27/02/2025,60601,Chicago,IL,1.1,61.9,8.6,1.1,51,severe
28/02/2025,43215,Columbus,OH,0.7,61.9,12.6,-1.9,53,severe
28/02/2025,46204,Indianapolis,IN,0,64.8,15.4,-0.3,3,severe
28/02/2025,60601,Chicago,IL,0,64.4,13.2,0.8,3,severe
01/03/2025,43215,Columbus,OH,0.2,47.5,8.6,-3.6,71,moderate
01/03/2025,46204,Indianapolis,IN,0,46.8,6.8,-5.8,3,moderate
01/03/2025,60601,Chicago,IL,0,55.4,1.9,-4.7,3,moderate
02/03/2025,43215,Columbus,OH,0,33.1,0.5,-5.6,3,calm
02/03/2025,46204,Indianapolis,IN,0,17.6,1,-7.8,1,calm
02/03/2025,60601,Chicago,IL,0,17.6,0.6,-7.8,3,calm
03/03/2025,43215,Columbus,OH,0,26.6,4.8,-4.8,3,calm
03/03/2025,46204,Indianapolis,IN,0,34.6,8,-3.2,3,calm
03/03/2025,60601,Chicago,IL,0,41,7.7,-1.5,3,moderate
04/03/2025,43215,Columbus,OH,0.1,39.2,16.9,1.1,51,calm
04/03/2025,46204,Indianapolis,IN,5.7,48.2,16.9,4.7,61,moderate
04/03/2025,60601,Chicago,IL,10.9,54,11.1,5.2,61,moderate
05/03/2025,43215,Columbus,OH,7.5,73.1,15.3,1.5,61,severe
05/03/2025,46204,Indianapolis,IN,10.5,81.7,13,0.2,73,severe
05/03/2025,60601,Chicago,IL,11.6,61.6,10.8,-1.1,73,severe
06/03/2025,43215,Columbus,OH,0.5,56.9,4.2,-1.1,71,moderate
06/03/2025,46204,Indianapolis,IN,0.2,48.2,5.3,-1.4,71,moderate
06/03/2025,60601,Chicago,IL,0,65.2,4.2,-2.5,3,severe
07/03/2025,43215,Columbus,OH,0.1,26.3,6.8,-1.5,51,calm
07/03/2025,46204,Indianapolis,IN,0.1,32.4,8.6,-0.6,51,calm
07/03/2025,60601,Chicago,IL,3.9,22.7,1.9,0.2,73,calm
08/03/2025,43215,Columbus,OH,0.2,38.5,5.6,-1,71,calm
08/03/2025,46204,Indianapolis,IN,0,38.9,8.1,-1.5,3,calm
08/03/2025,60601,Chicago,IL,0,37.8,9.1,-1.5,3,calm
09/03/2025,43215,Columbus,OH,0,33.5,12.1,-0.9,1,calm
09/03/2025,46204,Indianapolis,IN,0,32.8,12.8,0.8,3,calm
09/03/2025,60601,Chicago,IL,0,38.9,13.1,0.4,2,calm
10/03/2025,43215,Columbus,OH,0,26.3,16.4,0.4,0,calm
10/03/2025,46204,Indianapolis,IN,0,33.8,17.1,1.8,0,calm
10/03/2025,60601,Chicago,IL,0,46.4,17.6,3.8,1,moderate
11/03/2025,43215,Columbus,OH,0,39.6,19.3,4.8,3,calm
11/03/2025,46204,Indianapolis,IN,0,32,19,7.2,3,calm
11/03/2025,60601,Chicago,IL,0,57.2,12.6,0.8,3,moderate
12/03/2025,43215,Columbus,OH,0,23.8,19,1.5,3,calm
12/03/2025,46204,Indianapolis,IN,0,31.7,20,3.9,3,calm
12/03/2025,60601,Chicago,IL,0,32,6.6,1.1,2,calm
13/03/2025,43215,Columbus,OH,0,24.8,19.9,2.8,3,calm
13/03/2025,46204,Indianapolis,IN,0,22.3,21.6,5.2,3,calm
13/03/2025,60601,Chicago,IL,0,28.8,9.6,0.9,2,calm
14/03/2025,43215,Columbus,OH,0,45.7,23.3,6.6,3,moderate
14/03/2025,46204,Indianapolis,IN,0.1,60.1,22.5,10.2,51,severe
14/03/2025,60601,Chicago,IL,0.2,57.2,23.3,8.5,51,moderate
15/03/2025,43215,Columbus,OH,20,64.1,20.4,13.9,63,severe
15/03/2025,46204,Indianapolis,IN,21.5,66.2,21,13.5,63,severe
15/03/2025,60601,Chicago,IL,10.2,79.6,19.6,6.7,63,severe
16/03/2025,43215,Columbus,OH,33.5,77,16.1,3.8,63,severe
16/03/2025,46204,Indianapolis,IN,3.7,52.2,13.2,1.1,61,moderate
16/03/2025,60601,Chicago,IL,13.4,36.4,5.6,-1,73,moderate
17/03/2025,43215,Columbus,OH,0.1,38.5,8.6,-0.1,71,calm
17/03/2025,46204,Indianapolis,IN,0,32.8,10.8,-2.2,3,calm
17/03/2025,60601,Chicago,IL,0.2,50,10.2,-3.5,71,moderate
18/03/2025,43215,Columbus,OH,0,38.5,19.1,2,3,calm
18/03/2025,46204,Indianapolis,IN,0,45.4,21,5.3,3,moderate
18/03/2025,60601,Chicago,IL,0,49,19.6,7.3,3,moderate
19/03/2025,43215,Columbus,OH,0.1,61.2,19.6,9.4,51,severe
19/03/2025,46204,Indianapolis,IN,4.3,70.6,18.5,9.9,61,severe
19/03/2025,60601,Chicago,IL,14.1,59.4,12.8,2.7,65,moderate
20/03/2025,43215,Columbus,OH,3.8,58.7,14.1,2.2,61,moderate
20/03/2025,46204,Indianapolis,IN,1.6,53.6,8.5,1.3,51,moderate
20/03/2025,60601,Chicago,IL,5.9,74.5,4.9,0.3,75,severe
21/03/2025,43215,Columbus,OH,0,40.3,10.9,-2.7,3,moderate
21/03/2025,46204,Indianapolis,IN,0,47.5,12.1,-1.5,3,moderate
21/03/2025,60601,Chicago,IL,0.2,57.6,13.4,-1,51,moderate
22/03/2025,43215,Columbus,OH,0.4,53.6,10.6,2.2,51,moderate
22/03/2025,46204,Indianapolis,IN,1.3,53.6,9.9,4.2,61,moderate
22/03/2025,60601,Chicago,IL,0.2,45,7.4,0.9,71,moderate
23/03/2025,43215,Columbus,OH,1.6,42.5,8.2,-1.9,51,moderate
23/03/2025,46204,Indianapolis,IN,7.7,46.8,10.8,1.9,63,moderate
23/03/2025,60601,Chicago,IL,7.4,67,9.1,1.6,63,severe
24/03/2025,43215,Columbus,OH,2.7,69.8,12,2.6,61,severe
24/03/2025,46204,Indianapolis,IN,0,58.3,10.9,2.3,3,moderate
24/03/2025,60601,Chicago,IL,0,66.2,8.4,0.9,3,severe
25/03/2025,43215,Columbus,OH,0.5,49.7,11.1,1.5,51,moderate
25/03/2025,46204,Indianapolis,IN,1.3,37.8,10.2,3.1,53,calm
25/03/2025,60601,Chicago,IL,0.6,36.7,6.8,0.2,71,calm
26/03/2025,43215,Columbus,OH,0.1,50,9.9,-2,51,moderate
26/03/2025,46204,Indianapolis,IN,0,32,10.9,-0.1,3,calm
26/03/2025,60601,Chicago,IL,1.6,28.1,6.4,-0.8,75,calm
27/03/2025,43215,Columbus,OH,0.4,31.7,15.1,0.4,51,calm
27/03/2025,46204,Indianapolis,IN,0.5,30.2,14.6,2.2,53,calm
27/03/2025,60601,Chicago,IL,0,24.8,12.9,4.1,3,calm
28/03/2025,43215,Columbus,OH,6.5,55.1,23.7,7.2,63,moderate
28/03/2025,46204,Indianapolis,IN,0.6,64.1,24.1,8.6,51,severe
28/03/2025,60601,Chicago,IL,6.7,60.1,24.2,6.9,61,severe
29/03/2025,43215,Columbus,OH,0.1,42.1,22.5,16.2,51,moderate
29/03/2025,46204,Indianapolis,IN,0.3,39.2,20,15.1,51,calm
29/03/2025,60601,Chicago,IL,0.7,60.8,20.3,11.6,51,severe
30/03/2025,43215,Columbus,OH,24.4,57.6,23.1,13.8,63,moderate
30/03/2025,46204,Indianapolis,IN,14.3,69.8,22.9,13.7,63,severe
30/03/2025,60601,Chicago,IL,5.4,54.4,22,7.7,63,moderate
31/03/2025,43215,Columbus,OH,2.4,45.7,15.8,5.4,61,moderate
31/03/2025,46204,Indianapolis,IN,0.2,43.9,13.2,2.2,51,moderate
31/03/2025,60601,Chicago,IL,0.9,50,6.8,1.7,51,moderate
01/04/2025,43215,Columbus,OH,0.2,29.2,9.4,3.7,51,calm
01/04/2025,46204,Indianapolis,IN,0,38.5,11.2,-1.6,3,calm
01/04/2025,60601,Chicago,IL,0,54,6.2,0.6,3,moderate
02/04/2025,43215,Columbus,OH,10.3,80.6,25,5.1,63,severe
02/04/2025,46204,Indianapolis,IN,59.6,74.5,24.3,7.2,65,severe
02/04/2025,60601,Chicago,IL,20.9,63,20.7,5.2,63,severe
03/04/2025,43215,Columbus,OH,40.3,90.7,21.6,11.9,65,severe
03/04/2025,46204,Indianapolis,IN,11.2,55.8,18.5,10.6,63,moderate
03/04/2025,60601,Chicago,IL,0.1,52.6,15.6,5.8,51,moderate
04/04/2025,43215,Columbus,OH,11.7,25.6,14.4,9.6,63,moderate
04/04/2025,46204,Indianapolis,IN,17.2,38.2,16.9,7.5,63,moderate
04/04/2025,60601,Chicago,IL,2.9,32.8,7.3,4.4,55,calm
05/04/2025,43215,Columbus,OH,37.1,47.5,18.4,8.9,63,severe
05/04/2025,46204,Indianapolis,IN,59.1,53.3,17.4,6.8,65,severe
05/04/2025,60601,Chicago,IL,5.5,42.1,10.6,4.6,61,moderate
06/04/2025,43215,Columbus,OH,6.2,44.6,8.6,2.8,53,moderate
06/04/2025,46204,Indianapolis,IN,2.5,39.2,7,3.5,51,calm
06/04/2025,60601,Chicago,IL,0,38.5,6.2,2.8,3,calm
07/04/2025,43215,Columbus,OH,0.8,46.1,12.6,0,51,moderate
07/04/2025,46204,Indianapolis,IN,0,60.5,13.4,-1.2,3,severe
07/04/2025,60601,Chicago,IL,0.7,66.2,5.8,-0.2,71,severe
08/04/2025,43215,Columbus,OH,0,42.8,5.1,-5.2,3,moderate
08/04/2025,46204,Indianapolis,IN,0,38.5,6.6,-4,3,calm
08/04/2025,60601,Chicago,IL,0,46.8,3.6,-2.3,3,moderate
09/04/2025,43215,Columbus,OH,1.1,28.4,8.6,-1.8,53,calm
09/04/2025,46204,Indianapolis,IN,1.3,36.4,7.8,-0.6,53,calm
09/04/2025,60601,Chicago,IL,2.2,44.6,7.7,0.2,53,moderate
10/04/2025,43215,Columbus,OH,2.3,37.1,15.7,4.2,53,calm
10/04/2025,46204,Indianapolis,IN,0,33.8,15.6,4.7,3,calm
10/04/2025,60601,Chicago,IL,0,42.1,5.5,2.2,3,moderate
11/04/2025,43215,Columbus,OH,0,38.9,8.1,2,3,calm
11/04/2025,46204,Indianapolis,IN,0,43.2,10.4,2.7,3,moderate
11/04/2025,60601,Chicago,IL,0,36.7,7.9,2.3,3,calm
12/04/2025,43215,Columbus,OH,0,34.6,11.1,-0.7,3,calm
12/04/2025,46204,Indianapolis,IN,0,19.4,13,0.2,3,calm
12/04/2025,60601,Chicago,IL,0.3,33.1,12.3,0.7,51,calm
13/04/2025,43215,Columbus,OH,0.2,30.6,14.9,0.7,51,calm
13/04/2025,46204,Indianapolis,IN,2.8,51.5,14.7,5.2,61,moderate
13/04/2025,60601,Chicago,IL,0.7,48.6,16.6,7.6,51,moderate
14/04/2025,43215,Columbus,OH,1.3,46.4,23,8.9,55,moderate
14/04/2025,46204,Indianapolis,IN,0.2,44.6,21,11.4,51,moderate
14/04/2025,60601,Chicago,IL,0,71.3,18,10.6,3,severe
15/04/2025,43215,Columbus,OH,0.8,74.5,11.8,5.2,51,severe
15/04/2025,46204,Indianapolis,IN,0.1,68,10.9,6.6,51,severe
15/04/2025,60601,Chicago,IL,1.2,64.1,10.6,4.4,53,severe
16/04/2025,43215,Columbus,OH,0,40,12.1,2.6,2,calm
16/04/2025,46204,Indianapolis,IN,0,31.7,13.4,2.8,3,calm
16/04/2025,60601,Chicago,IL,0,34.9,7.2,2.5,3,calm
17/04/2025,43215,Columbus,OH,0,28.4,16,0.3,3,calm
17/04/2025,46204,Indianapolis,IN,0.1,50,19.7,4.4,51,moderate
17/04/2025,60601,Chicago,IL,0.6,60.1,20.1,4.2,53,severe
18/04/2025,43215,Columbus,OH,0,57.2,24.3,10,3,moderate
18/04/2025,46204,Indianapolis,IN,0,70.9,27.1,14.6,3,severe
18/04/2025,60601,Chicago,IL,0.7,57.6,27,14,51,moderate
19/04/2025,43215,Columbus,OH,0.9,61.9,24.8,14.4,53,severe
19/04/2025,46204,Indianapolis,IN,23.1,46.1,22.5,12.1,63,moderate
19/04/2025,60601,Chicago,IL,0.8,51.1,17.9,6.8,53,moderate
20/04/2025,43215,Columbus,OH,0,31.3,20.4,10.1,3,calm
20/04/2025,46204,Indianapolis,IN,0.6,45.4,23.5,9.5,51,moderate
20/04/2025,60601,Chicago,IL,2,55.1,14.2,7.8,61,moderate
21/04/2025,43215,Columbus,OH,2.6,76.7,23.1,12.1,53,severe
21/04/2025,46204,Indianapolis,IN,4.3,57.2,20.4,10.6,61,moderate
21/04/2025,60601,Chicago,IL,11.9,73.4,16.1,8.8,65,severe
22/04/2025,43215,Columbus,OH,0,26.6,18.5,7.8,3,calm
22/04/2025,46204,Indianapolis,IN,0,24.8,20.4,7.3,3,calm
22/04/2025,60601,Chicago,IL,6.9,33.1,20.6,5.9,63,calm
23/04/2025,43215,Columbus,OH,0,19.8,23.5,8.6,3,calm
23/04/2025,46204,Indianapolis,IN,0,20.2,24.1,10.2,3,calm
23/04/2025,60601,Chicago,IL,7,35.3,20.9,12.4,63,calm
24/04/2025,43215,Columbus,OH,0.4,34.9,25.8,11.6,51,calm
24/04/2025,46204,Indianapolis,IN,0.1,31.7,26.5,11.6,51,calm
24/04/2025,60601,Chicago,IL,0,31.3,18.1,7.7,3,calm
25/04/2025,43215,Columbus,OH,53.8,34.2,23.4,15.4,65,severe
25/04/2025,46204,Indianapolis,IN,16.3,40.3,21.6,12.1,65,moderate
25/04/2025,60601,Chicago,IL,0.1,59,12.9,8,51,moderate
26/04/2025,43215,Columbus,OH,0.5,43.6,17.3,8.4,51,moderate
26/04/2025,46204,Indianapolis,IN,0,47.2,15.6,6.8,3,moderate
26/04/2025,60601,Chicago,IL,0,59.4,9.2,5.6,3,moderate
27/04/2025,43215,Columbus,OH,0,18.7,17.1,5.1,3,calm
27/04/2025,46204,Indianapolis,IN,0,34.9,18.3,6.2,3,calm
27/04/2025,60601,Chicago,IL,0,30.2,16.5,4.2,3,calm
28/04/2025,43215,Columbus,OH,0,27.4,22.6,7.2,2,calm
